Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [220] CheckArch             [274] alloc_sblock_pattern_lookup [193] get_class_range_for_block
 [150] CheckElement (xml_arch.c) [275] alloc_timing_driven_route_structs [80] get_delay_normalization_fac (rr_graph_indexed_data.c)
 [184] CheckGrid (SetupVPR.c) [103] alloc_trace_data (route_common.c) [62] get_expected_segs_to_target (route_timing.c)
 [221] CheckOptions           [30] assess_swap (place.c) [113] get_first_pin (timing_place_lookup.c)
 [222] CheckSegments (CheckArch.c) [27] assign_blocks_and_route_net (timing_place_lookup.c) [45] get_heap_head
 [223] CheckSetup            [121] assign_locations (timing_place_lookup.c) [308] get_longest_segment_length (timing_place_lookup.c)
 [224] CheckSwitches (CheckArch.c) [118] build_block_output_tnode (path_delay.c) [309] get_max_pins_per_net (route_timing.c)
 [183] CountChildren (xml_arch.c) [160] build_fb_tnodes (path_delay.c) [47] get_mst_of_net
 [110] CountTokens             [9] build_rr_graph         [20] get_net_cost (place.c)
 [142] CountTokensInString (xml_arch.c) [75] build_rr_sinks_sources (rr_graph.c) [36] get_net_wirelength_estimate (place.c)
 [179] FindElement (xml_arch.c) [18] build_rr_xchan (rr_graph.c) [159] get_next_hash
 [154] FindProperty (xml_arch.c) [19] build_rr_ychan (rr_graph.c) [10] get_non_updateable_bb (place.c)
 [144] FreeNode (xml_arch.c) [161] build_subblock_tnodes (path_delay.c) [166] get_num_conn (check_netlist.c)
 [109] FreeTokens             [38] build_unidir_rr_opins (rr_graph.c) [85] get_rr_cong_cost
 [157] GetNodeTokens (xml_arch.c) [215] check_all_tracks_reach_pins (rr_graph.c) [33] get_rr_node_index
 [225] InitArch (SetupVPR.c) [119] check_connections_to_global_fb_pins (check_netlist.c) [24] get_seg_end
 [226] IsTimingEnabled       [162] check_fb_conn (check_netlist.c) [17] get_seg_start
  [93] IsWhitespace (xml_arch.c) [163] check_fb_to_subblock_connections (check_netlist.c) [310] get_seg_track_counts (rr_graph2.c)
 [185] ParseFc (xml_arch.c)  [276] check_for_duplicate_block_names (check_netlist.c) [91] get_simple_switch_block_track
 [227] PrintTitle (main.c)   [277] check_for_multiple_sink_connections (check_netlist.c) [170] get_std_dev (place.c)
 [201] ProcessCB_SB (xml_arch.c) [164] check_internal_subblock_connections (check_netlist.c) [59] get_timing_driven_expected_cost (route_timing.c)
 [228] ProcessChanWidthDistr (xml_arch.c) [278] check_netlist [126] get_top_of_heap_index (heapsort.c)
 [202] ProcessChanWidthDistrDir (xml_arch.c) [92] check_node [40] get_track_to_ipins
 [229] ProcessDevice (xml_arch.c) [63] check_pass_transistors (check_rr_graph.c) [13] get_track_to_tracks
 [230] ProcessIO (xml_arch.c) [42] check_place (place.c) [140] get_type_by_name (read_netlist.c)
 [231] ProcessLayout (xml_arch.c) [66] check_rr_graph     [39] get_unidir_opin_connections
 [194] ProcessOption (ReadOptions.c) [101] check_subblock_pin (check_netlist.c) [14] get_unidir_track_to_chan_seg (rr_graph2.c)
 [232] ProcessSegments (xml_arch.c) [165] check_subblocks (check_netlist.c) [115] hash_value (hash.c)
 [203] ProcessSubblocks (xml_arch.c) [279] check_timing_graph [127] heapsort
 [233] ProcessSwitches (xml_arch.c) [32] comp_bb_cost (place.c) [217] init_chan
 [204] ProcessTypeProps (xml_arch.c) [5] comp_delta_td_cost (place.c) [311] init_draw_coords
 [234] ProcessTypes (xml_arch.c) [69] comp_td_costs (place.c) [312] init_route_structs
 [195] Process_Fc (xml_arch.c) [12] comp_td_point_to_point_delay (place.c) [128] init_route_tree_to_source
 [196] ReadBaseToken (ReadOptions.c) [180] comp_width (place_and_route.c) [82] initial_placement (place.c)
 [235] ReadInt (ReadOptions.c) [7] compute_delay_lookup_tables [61] insert_in_edge_list
 [111] ReadLineTokens         [28] compute_delta_arrays (timing_place_lookup.c) [116] insert_in_hash_table
 [236] ReadOptions            [55] compute_delta_fb_to_fb (timing_place_lookup.c) [99] insert_in_int_list
 [237] SetupAnnealSched (SetupVPR.c) [54] compute_delta_fb_to_io (timing_place_lookup.c) [187] insert_in_vptr_list
 [205] SetupClassInf (xml_arch.c) [53] compute_delta_io_to_fb (timing_place_lookup.c) [58] is_cbox
 [238] SetupEmptyType (xml_arch.c) [41] compute_delta_io_to_io (timing_place_lookup.c) [181] is_global_clock (path_delay.c)
 [206] SetupGridLocations (xml_arch.c) [280] compute_net_pin_index_values (place.c) [100] is_opin
 [239] SetupOperation (SetupVPR.c) [168] compute_net_slacks (path_delay.c) [56] is_sbox
 [207] SetupPinClasses (xml_arch.c) [281] count_connections (place.c) [68] label_incoming_wires (rr_graph2.c)
 [208] SetupPinLocations (xml_arch.c) [71] dump_seg_details [15] label_wire_muxes (rr_graph2.c)
 [240] SetupPlacerOpts (SetupVPR.c) [124] empty_heap      [21] label_wire_muxes_for_balance (rr_graph2.c)
 [241] SetupRouterOpts (SetupVPR.c) [173] exit_crit (place.c) [73] load_chan_rr_indices (rr_graph2.c)
 [242] SetupRoutingArch (SetupVPR.c) [151] ezxml_add_child [171] load_criticalities
 [209] SetupSubblocksTSeq (xml_arch.c) [155] ezxml_attr   [77] load_net_rr_terminals
 [210] SetupSubblocksTcomb (xml_arch.c) [138] ezxml_char_content [31] load_net_slack
 [243] SetupSwitches (SetupVPR.c) [178] ezxml_child      [129] load_new_path_R_upstream (route_tree_timing.c)
 [244] SetupTiming (SetupVPR.c) [145] ezxml_close_tag    [141] load_one_fb_fanout_count
 [211] SetupTypeTiming (xml_arch.c) [146] ezxml_cut      [313] load_route_bb (route_common.c)
  [48] SetupVPR              [117] ezxml_decode           [79] load_rr_indexed_data_T_values (rr_graph_indexed_data.c)
 [245] ShowAnnealSched (ShowSetup.c) [147] ezxml_free     [81] load_rr_indexed_data_base_costs (rr_graph_indexed_data.c)
 [246] ShowOperation (ShowSetup.c) [148] ezxml_free_attr [130] load_rt_subtree_Tdel (route_tree_timing.c)
 [247] ShowPlacerOpts (ShowSetup.c) [152] ezxml_insert    [57] load_sblock_pattern_lookup
 [248] ShowRoutingArch (ShowSetup.c) [282] ezxml_new     [314] load_simplified_device (timing_place_lookup.c)
 [249] ShowSetup             [149] ezxml_open_tag        [315] load_subblock_info_to_type (SetupVPR.c)
 [250] XmlReadArch           [283] ezxml_parse_fd        [169] load_timing_graph_net_delays
 [122] add_path_to_route_tree (route_tree_timing.c) [284] ezxml_parse_file [218] load_uniform_switch_pattern (rr_graph.c)
  [76] add_route_tree_to_heap (route_timing.c) [285] ezxml_parse_str [64] mark_ends
  [49] add_rr_graph_C_from_switches [167] ezxml_set_attr  [46] min_dist_from_mst (mst.c)
  [60] add_to_heap (route_common.c) [143] ezxml_set_flag [108] my_atoi
  [94] add_to_mod_list       [156] ezxml_set_txt         [158] my_calloc
 [123] add_to_sort_heap (heapsort.c) [286] ezxml_str2utf8 [98] my_chunk_malloc
 [251] alloc_and_assign_internal_structures (timing_place_lookup.c) [16] find_affected_nets (place.c) [219] my_fopen
 [212] alloc_and_load_actual_fc (rr_graph.c) [97] find_label_of_track (rr_graph2.c) [35] my_frand
 [252] alloc_and_load_clb_opins_used_locally (route_common.c) [26] find_to (place.c) [34] my_irand
  [96] alloc_and_load_edges_and_switches [177] find_type_col (SetupVPR.c) [84] my_malloc
 [253] alloc_and_load_fanout_counts (path_delay.c) [287] freeArch (main.c) [190] my_realloc
 [254] alloc_and_load_for_fast_cost_update (place.c) [189] freeGrid (SetupVPR.c) [316] my_srandom
 [186] alloc_and_load_grid (SetupVPR.c) [288] free_and_reset_internal_structures (timing_place_lookup.c) [112] my_strdup
 [255] alloc_and_load_perturb_ipins (rr_graph.c) [191] free_chunk_memory [44] node_to_heap
 [256] alloc_and_load_pin_mappings (path_delay.c) [289] free_crit (timing_place.c) [114] pathfinder_update_one_cost
 [197] alloc_and_load_pin_to_track_map (rr_graph.c) [290] free_fanout_counts (path_delay.c) [2] place_and_route
 [257] alloc_and_load_placement_structs (place.c) [291] free_fast_cost_update_structs (place.c) [317] post_place_sync
  [83] alloc_and_load_rr_clb_source (rr_graph.c) [216] free_hash_table [318] print_place
  [11] alloc_and_load_rr_graph (rr_graph.c) [87] free_heap_data [50] read_netlist
  [78] alloc_and_load_rr_indexed_data [292] free_int_list [182] recompute_bb_cost (place.c)
  [74] alloc_and_load_rr_node_indices [199] free_ivec_vector [131] reset_path_costs
 [258] alloc_and_load_rr_node_route_structs [107] free_linked_rt_edge (route_tree_timing.c) [319] reset_placement (timing_place_lookup.c)
 [259] alloc_and_load_seg_details [293] free_lookups_and_criticalities [320] restore_original_device (timing_place_lookup.c)
 [260] alloc_and_load_timing_graph [139] free_matrix      [43] rr_graph_externals (rr_graph.c)
 [261] alloc_and_load_timing_graph_levels [192] free_matrix3 [153] rr_node_is_global_clb_ipin (check_rr_graph.c)
 [262] alloc_and_load_tnode_fanin_and_check_edges (path_delay2.c) [200] free_matrix4 [88] seg_index_of_cblock
 [263] alloc_and_load_tnodes_and_net_mapping (path_delay.c) [294] free_net_delay [89] seg_index_of_sblock
 [198] alloc_and_load_track_to_pin_lookup (rr_graph.c) [295] free_pin_mappings (path_delay.c) [321] set_graphics_state
 [264] alloc_and_load_unique_pin_list (place.c) [296] free_placement_structs (place.c) [322] setup_chan_width (timing_place_lookup.c)
 [265] alloc_block (timing_place_lookup.c) [297] free_route_structs [323] start_hash_table_iterator
 [266] alloc_crit (timing_place.c) [125] free_route_tree  [72] starting_t (place.c)
 [267] alloc_delta_arrays (timing_place_lookup.c) [298] free_route_tree_timing_structs [51] sync_nets_to_blocks
 [213] alloc_hash_table       [70] free_routing_structs (timing_place_lookup.c) [37] timing_driven_expand_neighbours (route_timing.c)
  [86] alloc_heap_data (route_common.c) [65] free_rr_graph [29] timing_driven_route_net
 [176] alloc_ivector_and_copy_int_list [67] free_rr_node_indices [3] try_place
  [95] alloc_linked_f_pointer (route_common.c) [299] free_rr_node_route_structs [4] try_swap (place.c)
 [106] alloc_linked_rt_edge (route_tree_timing.c) [104] free_rt_node (route_tree_timing.c) [22] update_bb (place.c)
   [6] alloc_lookups_and_criticalities [300] free_sblock_pattern_lookup [132] update_net_delays_from_route_tree
 [137] alloc_matrix          [301] free_seg_details      [174] update_rlim (place.c)
 [188] alloc_matrix3         [302] free_timing_driven_route_structs [133] update_route_tree
 [214] alloc_matrix4         [303] free_timing_graph     [134] update_rr_base_costs (route_timing.c)
 [268] alloc_net (timing_place_lookup.c) [105] free_trace_data (route_common.c) [172] update_screen
 [269] alloc_net_delay       [304] free_trace_structs    [175] update_t (place.c)
 [270] alloc_net_rr_terminals (rr_graph.c) [120] free_traceback [23] update_td_cost (place.c)
 [271] alloc_net_slack (path_delay.c) [305] free_type_pin_to_track_map (rr_graph.c) [135] update_traceback
 [272] alloc_route_structs   [306] free_type_track_to_ipin_map (rr_graph.c) [136] update_unbuffered_ancestors_C_downstream (route_tree_timing.c)
 [273] alloc_route_tree_timing_structs [307] free_unique_pin_list (place.c) [90] vpr_to_phy_track (rr_graph2.c)
   [8] alloc_routing_structs (timing_place_lookup.c) [52] generic_compute_matrix (timing_place_lookup.c)
 [102] alloc_rt_node (route_tree_timing.c) [25] get_bb_from_scratch (place.c)
